device_type,cpu,consumption,delta,fps,pixel,in_time
Laptop,54,22,44,25,1080,False
Laptop,53,22,43,25,1080,False
Laptop,52,22,43,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,53,22,43,25,1080,False
Laptop,51,22,43,25,1080,False
Laptop,52,22,43,25,1080,False
Laptop,57,22,45,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,56,22,44,25,1080,False
Laptop,58,22,45,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,51,22,43,25,1080,False
Laptop,56,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,56,22,44,25,1080,False
Laptop,52,22,43,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,57,22,44,25,1080,False
Laptop,54,22,44,25,1080,False
Laptop,54,22,44,25,1080,False
Laptop,50,22,43,25,1080,False
Laptop,55,22,45,25,1080,False
Laptop,53,22,45,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,53,22,43,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,55,22,45,25,1080,False
Laptop,53,22,43,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,51,22,43,25,1080,False
Laptop,56,22,44,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,51,22,43,25,1080,False
Laptop,54,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,55,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,56,22,45,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,53,22,43,25,1080,False
Laptop,55,22,45,25,1080,False
Laptop,54,22,46,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,53,22,45,25,1080,False
Laptop,58,22,45,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,57,22,44,25,1080,False
Laptop,56,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,54,22,44,25,1080,False
Laptop,56,22,45,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,51,22,45,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,50,22,44,25,1080,False
Laptop,53,22,45,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,54,22,45,25,1080,False
Laptop,52,22,44,25,1080,False
Laptop,50,22,45,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,50,22,44,25,1080,False
Laptop,57,22,44,25,1080,False
Laptop,53,22,44,25,1080,False
Laptop,53,22,43,25,1080,False
Laptop,51,22,44,25,1080,False
Laptop,62,23,47,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,55,22,42,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,53,22,44,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,53,22,42,30,1080,False
Laptop,57,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,51,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,54,22,42,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,53,22,42,30,1080,False
Laptop,50,22,42,30,1080,False
Laptop,56,22,43,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,55,22,42,30,1080,False
Laptop,50,22,42,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,54,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,54,22,44,30,1080,False
Laptop,53,22,42,30,1080,False
Laptop,50,22,42,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,53,22,42,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,50,22,43,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,54,22,45,30,1080,False
Laptop,50,22,43,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,55,22,42,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,51,22,44,30,1080,False
Laptop,57,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,53,22,42,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,57,22,45,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,54,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,56,22,44,30,1080,False
Laptop,56,22,42,30,1080,False
Laptop,50,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,50,22,43,30,1080,False
Laptop,58,22,43,30,1080,False
Laptop,57,22,43,30,1080,False
Laptop,53,22,45,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,57,22,44,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,53,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,57,22,44,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,50,22,43,30,1080,False
Laptop,61,23,45,30,1080,False
Laptop,59,22,44,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,50,22,42,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,54,22,56,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,57,22,43,30,1080,False
Laptop,50,22,43,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,57,22,44,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,50,22,43,30,1080,False
Laptop,55,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,56,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,50,22,42,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,53,22,42,30,1080,False
Laptop,54,22,44,30,1080,False
Laptop,53,22,45,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,53,22,42,30,1080,False
Laptop,50,22,46,30,1080,False
Laptop,58,22,43,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,53,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,50,22,42,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,56,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,50,22,42,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,57,22,43,30,1080,False
Laptop,61,23,43,30,1080,False
Laptop,58,22,44,30,1080,False
Laptop,59,22,44,30,1080,False
Laptop,60,22,43,30,1080,False
Laptop,64,23,45,30,1080,False
Laptop,56,22,43,30,1080,False
Laptop,50,22,42,30,1080,False
Laptop,53,22,42,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,57,22,43,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,55,22,44,30,1080,False
Laptop,52,22,45,30,1080,False
Laptop,51,22,45,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,53,22,46,30,1080,False
Laptop,55,22,44,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,50,22,42,30,1080,False
Laptop,59,22,44,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,57,22,43,30,1080,False
Laptop,55,22,48,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,57,22,45,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,45,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,56,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,50,22,42,30,1080,False
Laptop,53,22,42,30,1080,False
Laptop,54,22,45,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,49,22,43,30,1080,False
Laptop,56,22,44,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,53,22,44,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,58,22,45,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,54,22,44,30,1080,False
Laptop,54,22,44,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,54,22,44,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,51,22,44,30,1080,False
Laptop,55,22,44,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,54,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,57,22,44,30,1080,False
Laptop,55,22,44,30,1080,False
Laptop,50,22,43,30,1080,False
Laptop,55,22,42,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,53,22,44,30,1080,False
Laptop,54,22,44,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,56,22,44,30,1080,False
Laptop,54,22,46,30,1080,False
Laptop,52,22,45,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,59,22,44,30,1080,False
Laptop,58,22,44,30,1080,False
Laptop,57,22,44,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,55,22,45,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,56,22,44,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,52,22,42,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,55,22,44,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,53,22,44,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,55,22,45,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,54,22,44,30,1080,False
Laptop,57,22,45,30,1080,False
Laptop,58,22,44,30,1080,False
Laptop,51,22,44,30,1080,False
Laptop,53,22,43,30,1080,False
Laptop,55,22,45,30,1080,False
Laptop,54,22,45,30,1080,False
Laptop,51,22,44,30,1080,False
Laptop,51,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,54,22,44,30,1080,False
Laptop,53,22,44,30,1080,False
Laptop,50,22,43,30,1080,False
Laptop,55,22,43,30,1080,False
Laptop,52,22,43,30,1080,False
Laptop,57,22,44,30,1080,False
Laptop,52,22,44,30,1080,False
Laptop,63,23,45,35,1080,False
Laptop,54,22,42,35,1080,False
Laptop,57,22,44,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,51,22,42,35,1080,False
Laptop,54,22,42,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,54,22,42,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,54,22,42,35,1080,False
Laptop,56,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,50,22,43,35,1080,False
Laptop,56,22,42,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,54,22,45,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,54,22,42,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,59,22,43,35,1080,False
Laptop,55,22,43,35,1080,False
Laptop,54,22,42,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,50,22,42,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,54,22,42,35,1080,False
Laptop,52,22,42,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,55,22,43,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,52,22,41,35,1080,False
Laptop,56,22,42,35,1080,False
Laptop,51,22,43,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,51,22,42,35,1080,False
Laptop,56,22,42,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,51,22,42,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,55,22,45,35,1080,False
Laptop,52,22,42,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,57,22,43,35,1080,False
Laptop,50,22,43,35,1080,False
Laptop,54,22,45,35,1080,False
Laptop,51,22,42,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,57,22,43,35,1080,False
Laptop,53,22,44,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,51,22,42,35,1080,False
Laptop,54,22,42,35,1080,False
Laptop,57,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,55,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,51,22,42,35,1080,False
Laptop,56,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,50,22,42,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,52,22,42,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,52,22,42,35,1080,False
Laptop,52,22,42,35,1080,False
Laptop,56,22,43,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,50,22,44,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,56,22,43,35,1080,False
Laptop,55,22,42,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,52,22,42,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,57,22,44,35,1080,False
Laptop,54,22,42,35,1080,False
Laptop,50,22,43,35,1080,False
Laptop,55,22,42,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,55,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,50,22,42,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,50,22,42,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,55,22,43,35,1080,False
Laptop,55,22,42,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,52,22,42,35,1080,False
Laptop,55,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,50,22,42,35,1080,False
Laptop,58,22,43,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,54,22,42,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,55,22,44,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,52,22,42,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,55,22,44,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,51,22,43,35,1080,False
Laptop,56,22,42,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,50,22,43,35,1080,False
Laptop,56,22,44,35,1080,False
Laptop,52,22,47,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,53,22,44,35,1080,False
Laptop,52,22,42,35,1080,False
Laptop,55,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,56,22,43,35,1080,False
Laptop,51,22,45,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,50,22,42,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,57,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,51,22,43,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,49,22,43,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,53,22,42,35,1080,False
Laptop,53,22,44,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,51,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,56,22,44,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,56,22,44,35,1080,False
Laptop,54,22,45,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,50,22,43,35,1080,False
Laptop,57,22,44,35,1080,False
Laptop,54,22,44,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,50,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,58,22,44,35,1080,False
Laptop,55,22,44,35,1080,False
Laptop,51,22,43,35,1080,False
Laptop,54,22,44,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,56,22,44,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,54,22,44,35,1080,False
Laptop,54,22,45,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,59,22,44,35,1080,False
Laptop,61,23,45,35,1080,False
Laptop,54,22,45,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,53,22,45,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,59,22,45,35,1080,False
Laptop,59,22,45,35,1080,False
Laptop,58,22,45,35,1080,False
Laptop,61,23,45,35,1080,False
Laptop,67,23,46,35,1080,False
Laptop,65,23,46,35,1080,False
Laptop,59,22,46,35,1080,False
Laptop,59,22,45,35,1080,False
Laptop,64,23,50,35,1080,False
Laptop,59,22,44,35,1080,False
Laptop,57,22,45,35,1080,False
Laptop,59,22,44,35,1080,False
Laptop,54,22,44,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,61,23,47,35,1080,False
Laptop,55,22,45,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,55,22,44,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,54,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,55,22,44,35,1080,False
Laptop,55,22,45,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,51,22,43,35,1080,False
Laptop,51,22,43,35,1080,False
Laptop,58,22,43,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,55,22,43,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,59,22,44,35,1080,False
Laptop,50,22,43,35,1080,False
Laptop,54,22,44,35,1080,False
Laptop,51,22,43,35,1080,False
Laptop,50,22,43,35,1080,False
Laptop,57,22,44,35,1080,False
Laptop,53,22,44,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,53,22,43,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,55,22,44,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,53,22,45,35,1080,False
Laptop,57,22,45,35,1080,False
Laptop,54,22,44,35,1080,False
Laptop,51,22,43,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,56,22,44,35,1080,False
Laptop,55,22,44,35,1080,False
Laptop,50,22,43,35,1080,False
Laptop,54,22,44,35,1080,False
Laptop,53,22,44,35,1080,False
Laptop,55,22,45,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,52,22,43,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,53,22,44,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,56,22,45,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,50,22,44,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,51,22,44,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,52,22,44,35,1080,False
Laptop,51,22,43,35,1080,False
Laptop,51,22,43,35,1080,False
Laptop,50,22,44,35,1080,False
Laptop,54,22,44,35,1080,False
Laptop,65,23,41,15,720,True
Laptop,49,22,40,15,720,True
Laptop,51,22,39,15,720,True
Laptop,50,22,41,15,720,True
Laptop,50,22,39,15,720,True
Laptop,50,22,39,15,720,True
Laptop,51,22,39,15,720,True
Laptop,53,22,39,15,720,True
Laptop,55,22,40,15,720,True
Laptop,59,22,47,15,720,True
Laptop,55,22,40,15,720,True
Laptop,60,23,43,15,720,True
Laptop,57,22,40,15,720,True
Laptop,56,22,41,15,720,True
Laptop,56,22,40,15,720,True
Laptop,57,22,40,15,720,True
Laptop,56,22,42,15,720,True
Laptop,57,22,42,15,720,True
Laptop,56,22,41,15,720,True
Laptop,55,22,40,15,720,True
Laptop,58,22,40,15,720,True
Laptop,57,22,41,15,720,True
Laptop,55,22,40,15,720,True
Laptop,57,22,40,15,720,True
Laptop,57,22,38,15,720,True
Laptop,55,22,37,15,720,True
Laptop,57,22,37,15,720,True
Laptop,50,22,35,15,720,True
Laptop,49,22,35,15,720,True
Laptop,50,22,35,15,720,True
Laptop,50,22,35,15,720,True
Laptop,50,22,35,15,720,True
Laptop,50,22,35,15,720,True
Laptop,51,22,35,15,720,True
Laptop,49,22,36,15,720,True
Laptop,50,22,35,15,720,True
Laptop,51,22,35,15,720,True
Laptop,52,22,35,15,720,True
Laptop,57,22,36,15,720,True
Laptop,56,22,38,15,720,True
Laptop,56,22,36,15,720,True
Laptop,57,22,36,15,720,True
Laptop,57,22,38,15,720,True
Laptop,57,22,35,15,720,True
Laptop,56,22,36,15,720,True
Laptop,55,22,37,15,720,True
Laptop,55,22,36,15,720,True
Laptop,55,22,37,15,720,True
Laptop,58,22,36,15,720,True
Laptop,55,22,36,15,720,True
Laptop,57,22,36,15,720,True
Laptop,57,22,44,15,720,True
Laptop,51,22,39,15,720,True
Laptop,50,22,39,15,720,True
Laptop,51,22,39,15,720,True
Laptop,50,22,39,15,720,True
Laptop,50,22,39,15,720,True
Laptop,51,22,39,15,720,True
Laptop,49,22,38,15,720,True
Laptop,51,22,39,15,720,True
Laptop,51,22,39,15,720,True
Laptop,50,22,38,15,720,True
Laptop,50,22,39,15,720,True
Laptop,51,22,38,15,720,True
Laptop,50,22,39,15,720,True
Laptop,51,22,39,15,720,True
Laptop,52,22,39,15,720,True
